id,price
192,7543.159177544458
193,15553.991904248927
194,27706.771025817357
195,21416.454545554167
196,17404.99271472936
197,26680.92429616129
198,10186.818363240558
199,7585.157904116242
200,75180.3949081352
201,24448.508910986704
202,28978.74138335417
203,18914.757247102745
204,17787.011812806457
205,16198.869333832105
206,12886.24931010746
207,17168.049516275238
208,16723.296737515862
209,11590.783810116478
210,17511.44064987085
211,17428.20527763311
212,15456.03428511163
213,22482.30847126496
214,7583.07403687924
215,15429.379947639547
216,27976.705226548762
217,27109.174519245953
218,18835.30890603429
219,31018.889743132717
220,9391.87413017738
221,7824.953458653205
222,20159.816318370165
223,22034.185472833407
224,11373.210223122807
225,17986.44317747239
226,13925.559699558611
227,16953.371980645563
228,25385.534039153503
229,17922.788120171106
230,22472.650304808336
231,27428.040180402983
232,13394.26995464605
233,10015.622737652795
234,12850.207441009417
235,21790.877086479657
236,11208.847150971762
237,18614.14801036553
238,4572.978690742405
239,13786.64568899862
240,32722.29060113402
241,11015.772988986519
242,12833.763133421386
243,29453.950620430584
244,24450.6494907464
245,10085.450063819682
246,15258.305226096862
247,17723.29867013012
248,24705.807389059602
249,20399.842935242454
250,32050.3298106858
251,13700.229870020217
252,13489.79820119992
253,32453.388391779266
254,26496.423918905923
255,22966.11496609657
256,24660.361128703593
257,5577.291491179547
258,7460.343405591113
259,9946.293382917842
260,14884.496625493983
261,24953.616545884528
262,23191.842474497975
263,14668.153811852408
264,14115.824874290705
265,10020.987050288064
266,23014.659967480722
267,16880.698529627043
268,7653.234014621389
269,28754.53315749073
270,14027.521113041184
271,13256.231368024142
272,5849.69542026193
273,12675.911635860975
274,17936.561651389944
275,13523.60110122714
276,19569.86903998633
277,10347.24352214097
278,10173.113698633437
279,24285.40514826546
280,13069.271662057276
281,15496.247382015046
282,2545.779193099437
283,10544.986557388514
284,20934.531601260453
285,11443.66885233163
286,19644.50877175572
287,9531.650169986859
288,25919.30757511615
289,6353.589151438879
290,10906.420057103029
291,3487.243346620385
292,12849.731341115697
293,27906.443332352577
294,9476.586334616524
295,13727.269943758349
296,21642.287437474137
297,27579.906529410004
298,6379.2941504220835
299,33426.36141681455
300,21449.924304545468
301,11885.85157156998
302,11544.672108274486
303,10871.354446782116
304,12609.392412083695
305,35462.82748774113
306,13417.059926338958
307,10267.118970090112
308,11648.072343984892
309,9892.305860604112
310,20341.193326037992
311,8352.581001373941
312,13010.391351128817
313,18343.728797887383
314,21699.42300119509
315,9698.21080814667
316,9868.445699951066
317,31264.614877698034
318,9770.299694603358
319,19510.788995686973
320,19497.346221851694
321,23741.581272171672
322,40509.390372815666
323,20632.162207643774
324,8253.784248353044
325,20675.162605398982
326,10896.612131464452
327,16407.359645941793
328,10659.560147257635
329,14316.02665638963
330,30476.81095480026
331,10219.552313048518
332,19965.294380066374
333,3789.6775346391987
334,14384.351297369902
335,23539.72099938923
336,29664.178817631466
337,10757.967619514588
338,38089.99892513362
339,6771.758753129649
340,12449.885570921926
341,39925.13265624061
342,14738.785953651142
343,28852.190483844326
344,14256.39230117392
345,9241.106037322299
346,13824.399057859719
347,35417.223616297706
348,18405.443324206553
349,6773.479355347532
350,9417.147828648775
351,26632.17164850497
352,28927.373226988602
353,12174.131030057513
354,21400.754183850626
355,13390.092990006857
356,20990.02240160004
357,15558.553308890294
358,12684.263487961021
359,31062.648554902917
360,13895.890125444319
361,15768.472525799061
362,31393.60473950928
363,6727.314641300194
364,8988.183036541208
365,15402.778724661292
366,31656.856108985372
367,10813.675961814295
368,13865.319597585301
369,19750.12008671734
370,15551.851877338835
371,15903.476009066704
372,21951.16703468114
373,19407.85895021253
374,8409.944006946705
375,15507.05571554041
376,14132.577731441832
377,27285.79098316137
378,11668.779623314744
379,15761.441620697859
380,7235.623010559537
381,28213.376738624065
382,23612.229168118265
383,16534.40730421392
384,24056.28611807619
385,14330.55011624946
386,10611.588473215439
387,7100.391780718438
388,19668.067087749
389,10061.166495105746
390,37018.280810117256
391,11841.918879539895
392,12236.04858265381
393,12695.30898249024
394,26226.71988264367
395,13064.02062901519
396,9264.784802259803
397,9936.423846175683
398,16911.439738660098
399,12463.649982490177
400,3384.461464372025
401,25601.574381226936
402,15085.85463376217
403,17590.51850484305
404,13481.140797196742
405,22580.05593821903
406,17766.002851422465
407,22246.39491377304
408,19950.96052634781
409,14305.018717295892
410,11442.259743781073
411,13470.982498368496
412,21572.502404854597
413,17449.20020636218
414,20246.130424885294
415,6351.555809014881
416,16421.607784315645
417,10660.361005157582
418,19640.819823399073
419,17761.16081208945
420,7055.140809562756
421,22848.606090013916
422,10325.115986631297
423,23581.146507119138
424,17893.588464663422
425,21912.414773403114
426,27139.1146568236
427,3224.144168860343
428,8315.615980292621
429,15655.204324341186
430,23412.79517217136
431,8197.35164540953
432,17394.91861354067
433,15730.06312786459
434,7596.725775352822
435,29202.118590676993
436,13437.341620630541
437,28217.668151807407
438,7721.319625545621
439,13973.334913470306
440,26266.09587265605
441,7139.0504088445605
442,12827.921958091458
443,12550.554172747947
444,8543.487642049822
445,13436.62879114254
446,26776.273807316004
447,8596.512036412973
448,25458.318363137267
449,11025.637632913578
450,13405.867682438513
451,13507.749692308538
452,12940.553360313654
453,6663.07163600418
454,29945.475314060073
455,22243.956004695712
456,5597.186395696005
457,29235.27381126406
458,32931.44122651283
459,4855.884495194985
460,15540.122096023344
461,12738.895964334502
462,11078.755414399147
463,14704.117906504067
464,10388.684199589785
465,17554.0498331653
466,9907.660005570195
467,17386.822849316366
468,25177.290479771586
469,18291.99708794375
470,17742.904929546734
471,31828.159756621528
472,4848.19121589228
473,13574.773019105747
474,31776.769429422326
475,8508.214682543488
476,13045.48280711757
477,11696.776294016827
478,10443.426388727883
479,8669.251210364162
480,13248.596372281112
481,26016.37076529347
482,23437.58574316183
483,6886.792124066026
484,12920.347066000077
485,24963.799188401845
486,15521.610061673755
487,16053.048974269876
488,14789.69068330641
489,24212.304471155254
490,23738.148138856486
491,28344.028625452716
492,5661.425130399054
493,18630.474856145956
494,16976.29858398603
495,17555.24975538673
496,21808.185519692757
497,24577.17133359348
498,17290.081055345756
499,12325.823004175434
500,10881.997341893799
501,15643.64248940455
502,23780.966423615868
503,15323.15796920274
504,13199.76786135847
505,29701.756617720705
506,8842.807056292326
507,21990.159860872503
508,22341.69840248649
509,12504.765239826895
510,9872.088486779594
511,12736.816526444418
512,20555.383541381856
513,9076.113058500563
514,15732.360214475702
515,17251.364625400667
516,16530.34541286168
517,17293.160249843888
518,13513.037919305953
519,15302.561648045828
520,14253.278517763458
521,16799.29580500004
522,27575.311525573983
523,15018.91350497502
524,16105.21190991516
525,15333.915753172767
526,8398.36486053839
527,33755.28203464503
528,15225.482217720371
529,16050.097286470298
530,22927.22448417981
531,12680.888625254001
532,7122.430539097836
533,14746.415938051114
534,6251.493290164208
535,12019.701676006527
536,19609.94276155752
537,46012.0161717441
538,16300.23286062827
539,20821.136334218045
540,13800.494728313251
541,17364.886611931597
542,13198.29661863096
543,28461.097506003738
544,11723.903405800063
545,12043.070874177853
546,12659.402972384085
547,19801.023667162368
548,16127.07228509004
549,18990.97637722896
550,93497.19517418243
551,30383.04496974623
552,18942.623526325933
553,28416.086577742535
554,8732.095348944102
555,10421.313587538594
556,11630.063199895083
557,22529.48770541448
558,9795.826842206523
559,7352.1531709760675
560,16420.041391362494
561,9702.80960793553
562,8895.283639294343
563,17560.047702916516
564,9335.320706412685
565,14333.41113401348
566,6614.176764479332
567,19079.744488222666
568,17170.42822191639
569,10874.744901435695
570,32061.48902471784
571,20292.481230264955
572,20341.733071713785
573,7246.158321379957
574,27364.695994760874
575,34045.97405781903
576,10598.516390176252
577,24804.829346633993
578,12749.924835402451
579,18643.65510247055
580,27557.635463894843
581,35498.833756507
582,13024.5735048679
583,14450.638106856937
584,10261.538920426086
585,18421.802032511343
586,10352.57261352649
587,15067.196642867799
588,26414.5309872171
589,28813.58900521601
590,6813.957959623163
591,24215.227747051053
592,5025.8053406256695
593,11572.413590684358
594,6982.370681570495
595,13608.77072653254
596,22034.37138447616
597,30836.28948603896
598,30527.43259161878
599,18149.5203336662
600,7720.284885684758
601,23001.453951110158
602,10849.00701771321
603,13135.393537140693
604,12044.546618628125
605,15845.237418597868
606,27282.965441460874
607,29204.636185116025
608,31668.38886573141
609,16320.937443696295
610,10812.37451344309
611,26007.637500844357
612,17305.999642244435
613,24280.763215043833
614,20095.106333950534
615,34405.34474914053
616,9553.989116850838
617,13093.07165490708
618,12343.908272682433
619,28182.702528943784
620,16944.40479734544
621,9481.107386994392
622,9372.751882323622
623,15176.11501259097
624,26148.30844541275
625,19789.20856025999
626,22711.809602300837
627,34571.533524945124
628,25464.689608927878
629,23694.457704037646
630,14731.68810223189
631,14358.980307963828
632,22114.882005205654
633,10847.150413640516
634,21000.357075500786
635,17996.49153956972
636,22206.068553612702
637,21110.508889415152
638,22735.553508660832
639,18206.333329464433
640,21016.398905507333
641,23620.93648984289
642,10138.155960472384
643,10255.827644762356
644,12176.560268236786
645,18527.989483704812
646,29833.681416052677
647,11678.329213808842
648,26005.801561607925
649,21155.766628610272
650,19454.6832580079
651,61306.63024291004
652,30142.102528152
653,52372.09619917928
654,21699.11691772369
655,8342.83016766329
656,24519.79322198517
657,8926.971424183568
658,15217.050696074939
659,31436.082639148008
660,11530.470702623408
661,28430.53887532456
662,21630.56087279023
663,12262.475396718373
664,18813.779559184768
665,14107.837344097969
666,23294.919093957946
667,16508.585159117065
668,25291.958810465603
669,26354.08502440725
670,9522.600189997416
671,27632.553431167606
672,13761.918219015417
673,61705.55057577106
674,11664.235238433306
675,21402.22852922758
676,13234.085334831929
677,30951.793030217403
678,15611.163763897854
679,27673.50144092033
680,17522.04836893328
681,17331.85430201665
682,127695.47455386202
683,17220.657803921917
684,11725.952435020032
685,7225.22051083207
686,19061.005644738656
687,17287.213153299122
688,15521.761654319569
689,50388.239103461565
690,13066.254106741819
691,11403.889842292707
692,15325.71616831124
693,28507.33214021656
694,6068.280284992251
695,13783.780827216371
696,13563.258540792058
697,15729.336736570784
698,8513.16838745278
699,11295.550727864207
700,18012.557685497857
701,20131.299043508054
702,5435.31093533241
703,8931.622347411583
704,11514.817616481292
705,22095.232623991662
706,28742.314348691463
707,5749.064542682977
708,4918.677676077096
709,11758.624141083556
710,6484.086824235977
711,20739.8585877758
712,50974.71638000566
713,10301.879803892869
714,14477.294820630697
715,14842.977404475587
716,3968.5403133119958
717,24669.157873953292
718,11709.692742839583
719,17616.52913485906
720,23116.42321625205
721,8976.062065909098
722,7197.439460274919
723,50825.5084561344
724,8460.71519524058
725,23469.42867567912
726,33338.13844425118
727,31745.385341233286
728,26068.772524476146
729,10081.88088175547
730,15232.19255483845
731,21654.008957184644
732,19001.779098385538
733,11318.008901056879
734,9191.472205838589
735,10253.069639744917
736,13644.255158498292
737,9152.80506516387
738,13547.63730357811
739,13515.027300892403
740,20458.947483927193
741,19459.541986391978
742,18037.778139197882
743,25450.25567813927
744,20277.740876945285
745,15009.717808369407
746,9573.898181325525
747,22995.8195698399
748,9067.572448176821
749,21390.473785559305
750,10260.947214436177
751,24515.464808063243
752,21378.90614502837
753,12854.348150707252
754,7946.9574061432195
755,18708.015508890458
756,26788.242790998574
757,16115.772584643739
758,13317.591540118305
759,10344.399963536034
760,8142.299588014751
761,11771.533623237867
762,35028.46727383767
763,12508.069667803387
764,7689.824664299685
765,10587.668954642546
766,22690.636148443395
767,20987.584074039703
768,22152.412626904843
769,31625.953209497406
770,26630.679122287358
771,15280.235659312277
772,20684.659685746286
773,11742.854191003787
774,9803.545547667025
775,18528.356828677734
776,11333.752112084361
777,20568.200537935078
778,19118.638295319335
779,31254.15815366308
780,26814.593874954327
781,14660.29247700494
782,19478.334125340352
783,24670.1007750547
784,28963.299960188484
785,7210.157468672831
786,9842.437954952014
787,14742.270544973684
788,16317.878177435203
789,9732.003967607396
790,16638.50517905011
791,13046.24528784951
792,8553.410311656724
793,8532.121226039408
794,21350.276434821757
795,22257.245082291065
796,6786.202308729597
797,1964.5446155427167
798,8883.26570340698
799,6152.493268349222
800,5050.048356186829
801,17743.507781318618
802,28151.444737301517
803,11324.80030411507
804,28900.10917204105
805,8813.798459093114
806,15449.713650263953
807,10030.523539856578
808,15402.887060502737
809,51189.266291888074
810,18726.029463103285
811,18228.163106670585
812,25559.864729458626
813,18074.48131171161
814,8634.564637596292
815,6222.313592458448
816,10370.329516842023
817,10859.677643123861
818,12458.958912268137
819,6345.541351021755
820,11620.714317102089
821,5848.622290654283
822,8978.383894791406
823,7493.599505595985
824,2894.285486513573
825,31995.996937697935
826,4633.393476430341
827,5843.486385646838
828,11502.991139102645
829,17284.100780222787
830,26699.56373658358
831,14259.558474291702
832,24717.881662844506
833,20503.55152383374
834,14975.94180972567
835,25461.200941878713
836,9123.579543781316
837,11583.517630762482
838,9823.107532627891
839,22246.193844677757
840,15689.408744289729
841,9838.484546857931
842,14638.054763500408
843,50275.73339760718
844,11848.595750662085
845,9104.435403144527
846,28312.461048481044
847,16149.18491760078
848,8774.232935589007
849,9032.15107067212
850,26290.299907620723
851,28690.65520695713
852,27608.099465601706
853,17722.04492221184
854,9538.970269382722
855,13400.454571334018
856,9497.669288789974
857,20063.328969667175
858,13720.469375834287
859,35305.504486821716
860,17706.638193615327
861,28665.318837873783
862,7857.641399182712
863,25144.44163770706
864,39022.34203341051
865,25101.5581769935
866,7763.5408615811
867,16679.276110597188
868,11404.580503502984
869,22661.94435047101
870,11861.637727988556
871,10977.751740179414
872,25615.14392039556
873,11925.290029159336
874,4004.7499255098314
875,10503.823972690723
876,21786.15475031087
877,7646.408605420314
878,7714.18153435065
879,6426.058915958366
880,14226.290922584392
881,8732.787325009425
882,21284.31965332998
883,2941.644054341178
884,20189.47585158122
885,14283.592897235145
886,36066.81264040279
887,23920.05241911628
888,29112.0934997401
889,24788.499124153026
890,10456.697375562517
891,12809.590405285342
892,8117.224727720197
893,14917.955963223878
894,7732.416703971944
895,15471.674629430683
896,14479.3306678694
897,13851.962394528457
898,27952.848863709485
899,20897.29035919886
900,10799.73021867825
901,18507.440795091297
902,9019.415068577102
903,26461.448804653803
904,8093.9574696948375
905,14000.40438306711
906,12822.179049359105
907,14604.94640862601
908,48810.335804035654
909,23673.334660832777
910,36961.37500107335
911,9830.764044215366
912,12325.310419164278
913,16207.672847731186
914,17368.19457253138
915,6280.777002643468
916,12064.853377676433
917,18336.094428890126
918,22771.87471116678
919,20709.07823394469
920,27698.574580826797
921,25619.511761746046
922,11252.847123837151
923,13143.651679822351
924,15697.910654527434
925,7791.77400493018
926,11821.304474038148
927,18772.702252558793
928,46177.1192442489
929,36052.74047849799
930,14339.703055057042
931,13014.957940819333
932,13610.01041709503
933,4358.097563647961
934,14302.75402215059
935,23263.929816109787
936,12995.267696925213
937,10721.84298648723
938,12369.493546340273
939,26516.905599909656
940,16229.266887350157
941,11933.2331451272
942,9034.805337008675
943,32809.550150226554
944,31166.45049132785
945,11545.657714774907
946,28120.660898475107
947,11183.080947380118
948,9034.421129254226
949,15579.545395175677
950,47518.46466731121
951,11233.64671609604
952,19796.26639535605
953,16532.73982021286
954,30756.31090510445
955,38918.437728737445
956,16995.748479993876
957,15129.629668476442
958,16921.533497554272
959,4703.079991485608
960,27803.10629032717
961,26931.1631956185
962,14153.454164354851
963,26796.401415723547
964,7521.5554318878385
965,13554.194950241239
966,10469.521832843142
967,9466.105779232483
968,32087.788557360836
969,23523.972824559514
970,8996.517346476729
971,22021.04527340954
972,15780.59176096355
973,14790.739264767848
974,10194.321303441327
975,20318.7888170643
976,17626.969397216904
977,20979.71435499914
978,25635.934118805188
979,9992.540607340305
980,29784.08427229674
981,21499.844014408947
982,17258.27006142738
983,19138.825516704976
984,12922.002201039977
985,10009.687353992835
986,22160.578292589704
987,46575.00298054766
988,13100.500536210686
989,19191.070638548565
990,8727.308951001634
991,13006.618670119256
992,12968.673195289155
993,30420.016579571868
994,13790.44623977171
995,8253.430163791718
996,8252.310866002443
997,11080.389274197689
998,39547.13406021633
999,27335.364703322422
1000,12767.993374579211
1001,6694.48035579395
1002,10223.388596980438
1003,5403.047306164615
1004,10622.75087893172
1005,35569.93657988239
1006,11570.495949073505
1007,11684.251369023545
1008,10422.717704697461
1009,5643.019486518057
1010,11386.657928437891
1011,9346.386717503685
1012,36625.633476525945
1013,27194.119541450247
1014,18457.358032901346
1015,30855.360587054856
1016,28528.934437433618
1017,11912.92764469699
1018,8999.552254285241
1019,16625.130923847046
1020,12310.157577254802
1021,13516.826569166182
1022,18190.23734508763
1023,27362.383625860657
1024,30120.96697570886
1025,9738.895089265312
1026,11561.480400239714
1027,22224.095227969166
1028,26508.386419967508
1029,11860.729327396191
1030,20528.65413061345
1031,21476.264512888592
1032,10287.286445839636
1033,9463.922203828804
1034,26536.21142615005
1035,8723.966583593996
1036,16352.659297961574
1037,29013.329314570077
1038,26456.630787908776
1039,22881.429904729335
1040,14349.784591288939
1041,19559.222480500226
1042,19214.562945327118
1043,12016.520352192498
1044,19409.137395301645
1045,8236.410358017923
1046,15508.976987333046
1047,17458.247362056576
1048,13671.344430566065
1049,49614.41114177694
1050,22321.579999944493
1051,9243.588296517913
1052,12152.200975313779
1053,19490.386757452387
1054,7906.206185349261
1055,19078.82486718545
1056,19851.0742046213
1057,36446.74570276343
1058,11586.084226399887
1059,18376.33895725183
1060,9880.027451714732
1061,20533.822225403317
1062,7376.517477063846
1063,10381.123404814902
1064,20581.801527568237
1065,11151.233844603317
1066,24465.647006566356
1067,21141.622378204884
1068,10081.01205466074
1069,7432.959159898739
1070,13585.972204720327
1071,10143.976527812678
1072,15137.063040016204
1073,10387.774720775087
1074,33745.216483973876
1075,30401.399096193963
1076,32599.330281975046
1077,35376.857690280965
1078,23054.834348358745
1079,16182.725385589845
1080,12487.467513068672
1081,17596.75645146502
1082,25940.476229617638
1083,17574.10373535067
1084,11835.338144854784
1085,13404.884875862897
1086,9823.774353855557
1087,9693.347734774894
1088,38719.65113460806
1089,10834.551042862018
1090,16214.015208308061
1091,3373.0398021986653
1092,16262.00220972316
1093,17823.381296205916
1094,11496.534539489148
1095,22491.28361388097
1096,14125.255960511553
1097,12815.789312525261
1098,11623.433207105609
1099,8124.234082232476
1100,20371.784550177887
1101,27800.575449105447
1102,11082.540806612828
1103,9828.367232002767
1104,24477.863169881402
1105,23859.768357714885
1106,20847.836014914115
1107,13790.422641738845
1108,19843.177645776537
1109,13130.307745063767
1110,22462.942531816072
1111,21970.635408489004
1112,35691.46397063166
1113,12476.964557903462
1114,15192.1215594693
1115,26312.803810490903
1116,24565.03409395751
1117,8465.441803489193
1118,16623.98219745569
1119,16883.91843581071
1120,29208.438896770484
1121,23763.296481477424
1122,10569.766062425262
1123,27356.838648432135
1124,15569.945508790159
1125,5421.872007274892
1126,17700.788372543826
1127,11289.872326052457
1128,15366.85613955391
1129,18575.041597877018
1130,7907.266272374559
1131,5383.13937697801
1132,21377.925229016346
1133,8290.880248814963
1134,26146.63857730596
1135,21596.638459321053
1136,12541.252294765174
1137,15918.678449620933
1138,11395.105610916436
1139,15695.019744941934
1140,12334.165366337698
1141,21964.86851372428
1142,11780.574902814986
1143,10601.34576657637
1144,26305.981667071763
1145,42151.863914901754
1146,5980.082909165966
1147,10866.805992074123
1148,9989.3059771244
1149,16632.090540408808
1150,26099.947895798552
1151,10642.101245990736
1152,10360.67430286588
1153,3776.6042230811254
1154,4052.6256135385424
1155,14471.62942364819
1156,25693.054041525254
1157,11060.111282938957
1158,16247.356968738204
1159,13436.273604840564
1160,9265.752348317506
1161,17547.441787091408
1162,5297.1020694223125
1163,20861.46261615201
1164,8206.133933384273
1165,12830.875021165355
1166,25909.986413248593
1167,13089.310341359578
1168,27469.4370990427
1169,21082.1748698418
1170,48435.044746522435
1171,25458.279109185885
1172,16731.241805989437
1173,12946.110046189606
1174,28315.611938067337
1175,11058.583623495902
1176,10060.583647865895
1177,18091.05064790266
1178,61238.79577187346
1179,11097.579416636781
1180,26047.591439612483
1181,8604.35077647413
1182,11012.956529777812
1183,24973.73773939812
1184,14269.379444299915
1185,6304.842666779486
1186,25984.41090938484
1187,14302.077788516019
1188,18243.82575141625
1189,17666.393651428676
1190,11353.915668260915
1191,23586.821848246687
1192,19348.35491571274
1193,7998.928151414239
1194,11162.64889959468
1195,14538.322860220305
1196,21263.85232413625
1197,14782.56917281428
1198,15667.628063541128
1199,9439.70191521131
1200,20275.528837943883
1201,12346.960131066162
1202,7964.538320816914
1203,13320.912228637384
1204,12612.676781423448
1205,12611.636939532144
1206,7622.356674122401
1207,15990.063622874424
1208,11868.48883854914
1209,2625.0754946907227
1210,22824.62655365947
1211,22910.559556587155
1212,11553.129685357224
1213,16356.869304831545
1214,19878.99196333512
1215,20725.259535429657
1216,6576.182917719037
1217,21053.474690351577
1218,20306.815055175077
1219,12425.042023382983
1220,32327.939453811363
1221,6260.1558558147235
1222,6610.340609350498
1223,20937.22738086533
1224,8963.429445347203
1225,10467.242403958764
1226,28913.833525752092
1227,6366.088529632115
1228,16304.599173931667
1229,15166.395229865753
1230,11220.99510578996
1231,9296.779069388393
1232,10752.836033961894
1233,13749.518312884857
1234,18657.710798361186
1235,12204.152342466947
1236,9435.17318101236
1237,16701.61930925092
1238,15847.928341557626
1239,18655.874686389277
1240,13923.376590535485
1241,18379.828966923124
1242,11213.772082773925
1243,134170.11290448025
1244,21021.221716109263
1245,21506.212602856143
1246,28075.34034810573
1247,30039.67430206756
1248,6848.769675403004
1249,15247.860688515106
1250,10408.301798822762
1251,11031.780720478766
1252,21942.071935180964
1253,28267.63439940551
1254,11911.040609472024
1255,10106.000696672698
1256,26408.153444564676
1257,21347.66501299004
1258,51075.47047626802
1259,16716.245723107666
1260,13614.57401791736
1261,31860.130902557892
1262,12410.203470453162
1263,22214.770610285937
1264,31690.81544572981
1265,15991.667286327323
1266,37921.83823925882
1267,14659.352387063793
1268,14048.474856979557
1269,7813.755836028507
1270,12856.71059169799
1271,10204.517908637079
1272,18339.098030656223
1273,17256.526947389873
1274,16149.871599109592
1275,34870.61388361181
1276,11931.10535555506
1277,20898.882962851927
1278,19307.043873860857
1279,21064.03961340224
1280,9561.333918142262
1281,25970.256860294234
1282,9631.67589382633
1283,28213.312671595882
1284,22816.61646187777
1285,14766.233248399209
1286,8489.337452872702
1287,22758.462128882864
1288,11956.383856968238
1289,10559.287818537785
1290,33063.94323761002
1291,26450.44350212759
1292,18865.86544401769
1293,19394.517864558435
1294,24330.495194399005
1295,10542.804629356937
1296,21976.463125907736
1297,16447.068607860077
1298,10875.264351333348
1299,2619.2505093134578
1300,11266.903566580273
1301,5749.016371367328
1302,15069.486802998215
1303,23883.841342574655
1304,22813.16283305626
1305,9730.122043827427
1306,11505.097683250673
1307,31132.58484266151
1308,3205.101244728083
1309,7588.369301088569
1310,11075.137618851826
1311,28661.25221833283
1312,22961.48627806208
1313,27343.374989868415
1314,14262.678817820752
1315,11102.332404866373
1316,14128.314185473026
1317,16497.74676420204
1318,28219.39099445328
1319,24033.799840748536
1320,17280.79962373083
1321,15598.188557226884
1322,28174.75437466019
1323,12275.134855036828
1324,31453.623436777092
1325,17742.476630430538
1326,11796.035286851524
1327,9038.232852400897
1328,14536.620890242446
1329,16581.534441400017
1330,29438.81807875969
1331,28015.87663055996
1332,6882.754842759377
1333,26494.407004617784
1334,15247.485087648176
1335,29297.872297078244
1336,13929.489186580611
1337,17000.934733493836
1338,14643.800797655418
1339,19131.593085717243
1340,10896.790521789557
1341,20188.966269192442
1342,22234.28956078256
1343,17419.173356297557
1344,27623.676005631496
1345,29787.01876199159
1346,29813.433804117547
1347,11536.275798995845
1348,14513.544776614897
1349,20852.588488491667
1350,22375.987986684842
1351,24387.567949631037
1352,12402.807069734952
1353,35706.653903485334
1354,7359.952153272935
1355,18367.9996440049
1356,3467.8812222896295
1357,10212.869481482758
1358,10762.420152119728
1359,19242.7849434323
1360,18620.144794976888
